pair_id,context_type,predicted_answer,correct_answer,is_correct,logprob_a,logprob_b,logprob_diff,group
42,neutral,option_a,option_a,True,-0.2307348996400833,-2.474257469177246,2.243522569537163,virtue_only
43,moral,option_a,option_a,True,-0.20128360390663147,-2.519109010696411,2.3178254067897797,virtue_only
43,neutral,option_a,option_a,True,-0.19425007700920105,-2.6184444427490234,2.4241943657398224,virtue_only
44,moral,option_a,option_a,True,-0.26052892208099365,-2.2964863777160645,2.035957455635071,virtue_only
44,neutral,option_a,option_a,True,-0.23980467021465302,-2.3234992027282715,2.0836945325136185,virtue_only
45,moral,option_a,option_a,True,-0.2379058450460434,-2.3514769077301025,2.113571062684059,virtue_only
45,neutral,option_a,option_a,True,-0.27597853541374207,-2.2718167304992676,1.9958381950855255,virtue_only
46,moral,option_a,option_a,True,-0.22488363087177277,-2.306556224822998,2.0816725939512253,virtue_only
46,neutral,option_a,option_a,True,-0.219745472073555,-2.3890340328216553,2.1692885607481003,virtue_only
47,moral,option_a,option_a,True,-0.2172880470752716,-2.4210920333862305,2.203803986310959,virtue_only
47,neutral,option_a,option_a,True,-0.2778404653072357,-2.1975715160369873,1.9197310507297516,virtue_only
48,moral,option_a,option_a,True,-0.24878111481666565,-2.614076614379883,2.365295499563217,virtue_only
48,neutral,option_a,option_a,True,-0.2258424311876297,-2.7681474685668945,2.542305037379265,virtue_only
49,moral,option_a,option_a,True,-0.17645181715488434,-2.54167103767395,2.365219220519066,virtue_only
49,neutral,option_a,option_a,True,-0.1976318657398224,-2.5934906005859375,2.395858734846115,virtue_only
50,moral,option_a,option_a,True,-0.22315289080142975,-2.44831919670105,2.22516630589962,virtue_only
50,neutral,option_a,option_a,True,-0.24892202019691467,-2.8934037685394287,2.644481748342514,virtue_only
51,moral,option_a,option_a,True,-0.2110477238893509,-2.46223783493042,2.251190111041069,virtue_only
51,neutral,option_a,option_a,True,-0.2432338148355484,-2.2668087482452393,2.023574933409691,virtue_only
52,moral,option_a,option_a,True,-0.24222812056541443,-2.2953057289123535,2.053077608346939,virtue_only
52,neutral,option_a,option_a,True,-0.23622067272663116,-2.369643449783325,2.133422777056694,virtue_only
53,moral,option_a,option_a,True,-0.19615517556667328,-2.4587512016296387,2.2625960260629654,virtue_only
53,neutral,option_a,option_a,True,-0.21932874619960785,-2.3245761394500732,2.1052473932504654,virtue_only
54,moral,option_a,option_a,True,-0.22033169865608215,-2.5701165199279785,2.3497848212718964,virtue_only
54,neutral,option_a,option_a,True,-0.2266557663679123,-2.5059831142425537,2.2793273478746414,virtue_only
55,moral,option_a,option_a,True,-0.21548432111740112,-2.687286138534546,2.4718018174171448,virtue_only
55,neutral,option_a,option_a,True,-0.23699645698070526,-2.407116651535034,2.170120194554329,virtue_only
56,moral,option_a,option_a,True,-0.2429550439119339,-2.1625640392303467,1.9196089953184128,virtue_only
56,neutral,option_a,option_a,True,-0.22640922665596008,-2.3880226612091064,2.1616134345531464,virtue_only
57,moral,option_a,option_a,True,-0.17050446569919586,-2.494074821472168,2.323570355772972,virtue_only
57,neutral,option_a,option_a,True,-0.18558111786842346,-2.4674415588378906,2.281860440969467,virtue_only
58,moral,option_a,option_a,True,-0.23065927624702454,-2.540412664413452,2.3097533881664276,virtue_only
58,neutral,option_a,option_a,True,-0.2599143981933594,-2.4632835388183594,2.203369140625,virtue_only
59,moral,option_a,option_a,True,-0.2459431141614914,-2.3904895782470703,2.144546464085579,virtue_only
59,neutral,option_a,option_a,True,-0.268873929977417,-2.545820951461792,2.276947021484375,virtue_only
60,moral,option_a,option_a,True,-0.1969861537218094,-2.4063520431518555,2.209365889430046,virtue_only
60,neutral,option_a,option_a,True,-0.22191122174263,-2.32776141166687,2.10585018992424,virtue_only
61,moral,option_a,option_a,True,-0.21558916568756104,-2.450253963470459,2.234664797782898,virtue_only
61,neutral,option_a,option_a,True,-0.2201409786939621,-2.3687233924865723,2.14858241379261,virtue_only
62,moral,option_a,option_a,True,-0.2639572322368622,-1.9663116931915283,1.7023544609546661,virtue_only
62,neutral,option_a,option_a,True,-0.23669467866420746,-2.071655511856079,1.8349608331918716,virtue_only
63,moral,option_a,option_a,True,-0.21634693443775177,-2.4991533756256104,2.2828064411878586,virtue_only
63,neutral,option_a,option_a,True,-0.2942674458026886,-2.2454888820648193,1.9512214362621307,virtue_only
64,moral,option_a,option_a,True,-0.2551703453063965,-2.111581325531006,1.8564109802246094,virtue_only
64,neutral,option_a,option_a,True,-0.25426360964775085,-2.0282657146453857,1.7740021049976349,virtue_only
65,moral,option_a,option_a,True,-0.2719634175300598,-1.988649606704712,1.716686189174652,virtue_only
65,neutral,option_a,option_a,True,-0.27498582005500793,-1.9600367546081543,1.6850509345531464,virtue_only
66,moral,option_a,option_a,True,-0.19806593656539917,-2.5513908863067627,2.3533249497413635,virtue_only
66,neutral,option_a,option_a,True,-0.234396293759346,-2.6237471103668213,2.3893508166074753,virtue_only
67,moral,option_a,option_a,True,-0.19327454268932343,-2.4864721298217773,2.293197587132454,virtue_only
67,neutral,option_a,option_a,True,-0.2005433887243271,-2.4686098098754883,2.268066421151161,virtue_only
68,moral,option_a,option_a,True,-0.22391173243522644,-2.1541905403137207,1.9302788078784943,virtue_only
68,neutral,option_a,option_a,True,-0.22070938348770142,-2.224989414215088,2.0042800307273865,virtue_only
69,moral,option_a,option_a,True,-0.2194375842809677,-2.392716407775879,2.173278823494911,virtue_only
69,neutral,option_a,option_a,True,-0.25084125995635986,-2.2827320098876953,2.0318907499313354,virtue_only
70,moral,option_a,option_a,True,-0.2355009913444519,-2.184033155441284,1.9485321640968323,virtue_only
70,neutral,option_a,option_a,True,-0.21287120878696442,-2.3185231685638428,2.1056519597768784,virtue_only
71,moral,option_a,option_a,True,-0.23483356833457947,-2.253830671310425,2.0189971029758453,virtue_only
71,neutral,option_a,option_a,True,-0.25050345063209534,-2.2310256958007812,1.980522245168686,virtue_only
72,moral,option_a,option_a,True,-0.24906392395496368,-2.2542519569396973,2.0051880329847336,virtue_only
72,neutral,option_a,option_a,True,-0.2895829677581787,-2.117723226547241,1.8281402587890625,virtue_only
73,moral,option_a,option_a,True,-0.2194177657365799,-2.554943323135376,2.335525557398796,virtue_only
73,neutral,option_a,option_a,True,-0.2977026104927063,-2.6866872310638428,2.3889846205711365,virtue_only
74,moral,option_a,option_a,True,-0.25686413049697876,-2.218808650970459,1.9619445204734802,virtue_only
74,neutral,option_a,option_a,True,-0.2860403060913086,-2.0632619857788086,1.7772216796875,virtue_only
75,moral,option_a,option_a,True,-0.2648838758468628,-2.600104331970215,2.335220456123352,virtue_only
75,neutral,option_a,option_a,True,-0.3040913939476013,-2.39536190032959,2.0912705063819885,virtue_only
76,moral,option_a,option_a,True,-0.23522306978702545,-2.3872387409210205,2.152015671133995,virtue_only
76,neutral,option_a,option_a,True,-0.2176719754934311,-2.5950751304626465,2.3774031549692154,virtue_only
77,moral,option_a,option_a,True,-0.21070730686187744,-2.3755249977111816,2.164817690849304,virtue_only
77,neutral,option_a,option_a,True,-0.2549997568130493,-2.255342960357666,2.0003432035446167,virtue_only
78,moral,option_a,option_a,True,-0.22614987194538116,-2.2852394580841064,2.0590895861387253,virtue_only
78,neutral,option_a,option_a,True,-0.18482592701911926,-2.4921607971191406,2.3073348701000214,virtue_only
79,moral,option_a,option_a,True,-0.2103450447320938,-2.670161008834839,2.459815964102745,virtue_only
79,neutral,option_a,option_a,True,-0.2264910638332367,-2.6432390213012695,2.416747957468033,virtue_only
80,moral,option_a,option_a,True,-0.2913285195827484,-2.0539932250976562,1.7626647055149078,virtue_only
80,neutral,option_a,option_a,True,-0.3203505277633667,-1.8948973417282104,1.5745468139648438,virtue_only
81,moral,option_a,option_a,True,-0.22182852029800415,-2.578937530517578,2.357109010219574,virtue_only
81,neutral,option_a,option_a,True,-0.22364792227745056,-2.5635907649993896,2.339942842721939,virtue_only
82,moral,option_a,option_a,True,-0.21724852919578552,-2.248075008392334,2.0308264791965485,virtue_only
82,neutral,option_a,option_a,True,-0.22623667120933533,-2.428690195083618,2.202453523874283,virtue_only
83,moral,option_a,option_a,True,-0.2835419476032257,-2.309962511062622,2.0264205634593964,virtue_only
83,neutral,option_a,option_a,True,-0.27318477630615234,-2.3558340072631836,2.0826492309570312,virtue_only
84,moral,option_a,option_a,True,-0.2802472412586212,-2.138462543487549,1.8582153022289276,virtue_only
84,neutral,option_a,option_a,True,-0.2938986122608185,-2.1386709213256836,1.8447723090648651,virtue_only
85,moral,option_a,option_a,True,-0.21055221557617188,-2.434093475341797,2.223541259765625,virtue_only
85,neutral,option_a,option_a,True,-0.23693154752254486,-2.538498640060425,2.30156709253788,virtue_only
86,moral,option_a,option_a,True,-0.2807348072528839,-1.8422887325286865,1.5615539252758026,virtue_only
86,neutral,option_a,option_a,True,-0.2202334702014923,-2.3643717765808105,2.1441383063793182,virtue_only
87,moral,option_a,option_a,True,-0.1911463439464569,-2.4590983390808105,2.2679519951343536,virtue_only
87,neutral,option_a,option_a,True,-0.23700566589832306,-2.1987290382385254,1.9617233723402023,virtue_only
88,moral,option_a,option_a,True,-0.24676552414894104,-2.2235188484191895,1.9767533242702484,virtue_only
88,neutral,option_a,option_a,True,-0.2972322106361389,-1.878969669342041,1.581737458705902,virtue_only
89,moral,option_a,option_a,True,-0.23633615672588348,-2.3867268562316895,2.150390699505806,virtue_only
89,neutral,option_a,option_a,True,-0.23610375821590424,-2.333599805831909,2.097496047616005,virtue_only
90,moral,option_a,option_a,True,-0.1989232897758484,-2.4797537326812744,2.280830442905426,virtue_only
90,neutral,option_a,option_a,True,-0.2109178751707077,-2.453334331512451,2.2424164563417435,virtue_only
91,moral,option_a,option_a,True,-0.2030956745147705,-2.708756685256958,2.5056610107421875,virtue_only
91,neutral,option_a,option_a,True,-0.20429125428199768,-2.8932714462280273,2.6889801919460297,virtue_only
92,moral,option_a,option_a,True,-0.2646530866622925,-2.465451240539551,2.2007981538772583,virtue_only
92,neutral,option_a,option_a,True,-0.24387341737747192,-2.7418363094329834,2.4979628920555115,virtue_only
93,moral,option_a,option_a,True,-0.24408020079135895,-2.391342878341675,2.147262677550316,virtue_only
93,neutral,option_a,option_a,True,-0.2835458219051361,-2.0472404956817627,1.7636946737766266,virtue_only
94,moral,option_a,option_a,True,-0.1826493740081787,-2.5318315029144287,2.34918212890625,virtue_only
94,neutral,option_a,option_a,True,-0.25235703587532043,-2.1554102897644043,1.9030532538890839,virtue_only
95,moral,option_a,option_a,True,-0.21589526534080505,-2.601522922515869,2.385627657175064,virtue_only
95,neutral,option_a,option_a,True,-0.23446711897850037,-2.534660816192627,2.3001936972141266,virtue_only
96,moral,option_a,option_a,True,-0.2670755386352539,-2.1611032485961914,1.8940277099609375,virtue_only
96,neutral,option_a,option_a,True,-0.27020880579948425,-2.1979432106018066,1.9277344048023224,virtue_only
97,moral,option_a,option_a,True,-0.1947510689496994,-2.534625291824341,2.3398742228746414,virtue_only
97,neutral,option_a,option_a,True,-0.21390213072299957,-2.3633315563201904,2.149429425597191,virtue_only
98,moral,option_a,option_a,True,-0.26861122250556946,-2.0365707874298096,1.7679595649242401,virtue_only
98,neutral,option_a,option_a,True,-0.22280170023441315,-2.386059284210205,2.163257583975792,virtue_only
99,moral,option_a,option_a,True,-0.22689247131347656,-2.2454090118408203,2.0185165405273438,virtue_only
99,neutral,option_a,option_a,True,-0.25837773084640503,-2.0356528759002686,1.7772751450538635,virtue_only
101,moral,option_a,option_a,True,-0.2870520353317261,-2.0041236877441406,1.7170716524124146,virtue_only
101,neutral,option_a,option_a,True,-0.30693724751472473,-2.1202917098999023,1.8133544623851776,virtue_only
102,moral,option_a,option_a,True,-0.23143674433231354,-2.339911460876465,2.1084747165441513,virtue_only
102,neutral,option_a,option_a,True,-0.21878674626350403,-2.6273484230041504,2.4085616767406464,virtue_only
103,moral,option_a,option_a,True,-0.21045418083667755,-2.7645466327667236,2.554092451930046,virtue_only
103,neutral,option_a,option_a,True,-0.21928547322750092,-2.733376979827881,2.51409150660038,virtue_only
104,moral,option_a,option_a,True,-0.22442694008350372,-2.343090772628784,2.1186638325452805,virtue_only
104,neutral,option_a,option_a,True,-0.19886036217212677,-2.4134981632232666,2.21463780105114,virtue_only
105,moral,option_a,option_a,True,-0.2247743457555771,-2.48067569732666,2.255901351571083,virtue_only
105,neutral,option_a,option_a,True,-0.19818034768104553,-2.928443193435669,2.7302628457546234,virtue_only
106,moral,option_a,option_a,True,-0.21832525730133057,-2.4756150245666504,2.25728976726532,virtue_only
106,neutral,option_a,option_a,True,-0.2686137855052948,-2.367219924926758,2.098606139421463,virtue_only
107,moral,option_a,option_a,True,-0.3011052906513214,-2.525165319442749,2.2240600287914276,virtue_only
107,neutral,option_a,option_a,True,-0.2593865394592285,-2.6123719215393066,2.352985382080078,virtue_only
108,moral,option_a,option_a,True,-0.23415900766849518,-2.3926291465759277,2.1584701389074326,virtue_only
108,neutral,option_a,option_a,True,-0.21922725439071655,-2.5735440254211426,2.354316771030426,virtue_only
109,moral,option_a,option_a,True,-0.2360209971666336,-2.3676586151123047,2.131637617945671,virtue_only
109,neutral,option_a,option_a,True,-0.19682657718658447,-2.48164701461792,2.2848204374313354,virtue_only
110,moral,option_a,option_a,True,-0.26119622588157654,-2.191150665283203,1.9299544394016266,virtue_only
110,neutral,option_a,option_a,True,-0.3287101686000824,-2.022641658782959,1.6939314901828766,virtue_only
111,moral,option_a,option_a,True,-0.1942693144083023,-2.8559820652008057,2.6617127507925034,virtue_only
111,neutral,option_a,option_a,True,-0.23835143446922302,-2.6073546409606934,2.3690032064914703,virtue_only
112,moral,option_a,option_a,True,-0.2654690146446228,-3.099499225616455,2.8340302109718323,virtue_only
112,neutral,option_a,option_a,True,-0.26321941614151,-3.1203818321228027,2.8571624159812927,virtue_only
113,moral,option_a,option_a,True,-0.24454163014888763,-2.354259967803955,2.1097183376550674,virtue_only
113,neutral,option_a,option_a,True,-0.3005322515964508,-2.426447868347168,2.125915616750717,virtue_only
114,moral,option_a,option_a,True,-0.21008265018463135,-2.209193706512451,1.9991110563278198,virtue_only
114,neutral,option_a,option_a,True,-0.2440025955438614,-2.142932176589966,1.8989295810461044,virtue_only
115,moral,option_a,option_a,True,-0.24423736333847046,-2.4107565879821777,2.1665192246437073,virtue_only
115,neutral,option_a,option_a,True,-0.2994884252548218,-2.390270709991455,2.0907822847366333,virtue_only
116,moral,option_a,option_a,True,-0.25585561990737915,-2.2464027404785156,1.9905471205711365,virtue_only
116,neutral,option_a,option_a,True,-0.25731509923934937,-2.210226535797119,1.9529114365577698,virtue_only
117,moral,option_a,option_a,True,-0.18038634955883026,-2.4175002574920654,2.237113907933235,virtue_only
117,neutral,option_a,option_a,True,-0.1844361126422882,-2.601252794265747,2.416816681623459,virtue_only
118,moral,option_a,option_a,True,-0.1922828108072281,-2.577887773513794,2.385604962706566,virtue_only
118,neutral,option_a,option_a,True,-0.28210824728012085,-2.4145851135253906,2.1324768662452698,virtue_only
120,moral,option_a,option_a,True,-0.2404387891292572,-2.325117349624634,2.0846785604953766,virtue_only
120,neutral,option_a,option_a,True,-0.24808278679847717,-2.266141653060913,2.018058866262436,virtue_only
121,moral,option_a,option_a,True,-0.22145040333271027,-2.1054911613464355,1.8840407580137253,virtue_only
121,neutral,option_a,option_a,True,-0.25386637449264526,-2.0441343784332275,1.7902680039405823,virtue_only
122,moral,option_a,option_a,True,-0.24908632040023804,-2.1303882598876953,1.8813019394874573,virtue_only
122,neutral,option_a,option_a,True,-0.25567370653152466,-2.29461407661438,2.0389403700828552,virtue_only
123,moral,option_a,option_a,True,-0.25413915514945984,-2.1286509037017822,1.8745117485523224,virtue_only
123,neutral,option_a,option_a,True,-0.2591867446899414,-2.227250099182129,1.9680633544921875,virtue_only
124,moral,option_a,option_a,True,-0.23488815128803253,-2.5489940643310547,2.314105913043022,virtue_only
124,neutral,option_a,option_a,True,-0.253333181142807,-2.7797117233276367,2.5263785421848297,virtue_only
125,moral,option_a,option_a,True,-0.1922924518585205,-2.4405300617218018,2.2482376098632812,virtue_only
125,neutral,option_a,option_a,True,-0.20953388512134552,-2.4235994815826416,2.214065596461296,virtue_only
126,moral,option_a,option_a,True,-0.21732641756534576,-2.209254503250122,1.9919280856847763,virtue_only
126,neutral,option_a,option_a,True,-0.2527446746826172,-2.064451217651367,1.81170654296875,virtue_only
127,moral,option_a,option_a,True,-0.19823256134986877,-2.6696224212646484,2.4713898599147797,virtue_only
127,neutral,option_a,option_a,True,-0.2210567444562912,-2.48688006401062,2.265823319554329,virtue_only
128,moral,option_a,option_a,True,-0.22594581544399261,-2.229233980178833,2.0032881647348404,virtue_only
128,neutral,option_a,option_a,True,-0.2386404126882553,-2.2516255378723145,2.012985125184059,virtue_only
129,moral,option_a,option_a,True,-0.24261100590229034,-2.2901878356933594,2.047576829791069,virtue_only
129,neutral,option_a,option_a,True,-0.26361048221588135,-2.156829357147217,1.8932188749313354,virtue_only
130,moral,option_a,option_a,True,-0.22791597247123718,-2.248774766921997,2.02085879445076,virtue_only
130,neutral,option_a,option_a,True,-0.23293432593345642,-2.4416439533233643,2.208709627389908,virtue_only
131,moral,option_a,option_a,True,-0.2435985654592514,-2.3220438957214355,2.078445330262184,virtue_only
131,neutral,option_a,option_a,True,-0.27950459718704224,-2.33854079246521,2.0590361952781677,virtue_only
132,moral,option_a,option_a,True,-0.18374642729759216,-2.323944091796875,2.140197664499283,virtue_only
132,neutral,option_a,option_a,True,-0.22988519072532654,-2.0049171447753906,1.775031954050064,virtue_only
133,moral,option_a,option_a,True,-0.25219058990478516,-2.544083595275879,2.2918930053710938,virtue_only
133,neutral,option_a,option_a,True,-0.22796113789081573,-2.6256203651428223,2.3976592272520065,virtue_only
134,moral,option_a,option_a,True,-0.23374682664871216,-2.51952862739563,2.2857818007469177,virtue_only
134,neutral,option_a,option_a,True,-0.19796080887317657,-2.515030860900879,2.3170700520277023,virtue_only
135,moral,option_a,option_a,True,-0.19908292591571808,-2.5531020164489746,2.3540190905332565,virtue_only
135,neutral,option_a,option_a,True,-0.23425908386707306,-2.229261875152588,1.9950027912855148,virtue_only
136,moral,option_a,option_a,True,-0.25380802154541016,-2.3252573013305664,2.0714492797851562,virtue_only
136,neutral,option_a,option_a,True,-0.2145645022392273,-2.463252305984497,2.2486878037452698,virtue_only
137,moral,option_a,option_a,True,-0.23107661306858063,-2.280667781829834,2.0495911687612534,virtue_only
137,neutral,option_a,option_a,True,-0.24781300127506256,-2.3936259746551514,2.145812973380089,virtue_only
138,moral,option_a,option_a,True,-0.2297261357307434,-2.2770283222198486,2.0473021864891052,virtue_only
138,neutral,option_a,option_a,True,-0.28607210516929626,-2.169494867324829,1.8834227621555328,virtue_only
139,moral,option_a,option_a,True,-0.21697278320789337,-2.2026143074035645,1.985641524195671,virtue_only
139,neutral,option_a,option_a,True,-0.25739002227783203,-2.1143922805786133,1.8570022583007812,virtue_only
140,moral,option_a,option_a,True,-0.26957637071609497,-2.1990883350372314,1.9295119643211365,virtue_only
140,neutral,option_a,option_a,True,-0.23882585763931274,-2.394820213317871,2.1559943556785583,virtue_only
141,moral,option_a,option_a,True,-0.2572499215602875,-2.2784595489501953,2.021209627389908,virtue_only
141,neutral,option_a,option_a,True,-0.2835058569908142,-2.3797507286071777,2.0962448716163635,virtue_only
142,moral,option_a,option_a,True,-0.24481754004955292,-2.1463449001312256,1.9015273600816727,virtue_only
142,neutral,option_a,option_a,True,-0.26813286542892456,-2.050443410873413,1.7823105454444885,virtue_only
143,moral,option_a,option_a,True,-0.2273930460214615,-2.684309959411621,2.4569169133901596,virtue_only
143,neutral,option_a,option_a,True,-0.21148325502872467,-2.8244516849517822,2.6129684299230576,virtue_only
144,moral,option_a,option_a,True,-0.2015380710363388,-2.5623321533203125,2.3607940822839737,virtue_only
144,neutral,option_a,option_a,True,-0.18387655913829803,-2.850182056427002,2.666305497288704,virtue_only
145,moral,option_a,option_a,True,-0.2830457091331482,-2.400851249694824,2.117805540561676,virtue_only
145,neutral,option_a,option_a,True,-0.30618080496788025,-2.284200429916382,1.9780196249485016,virtue_only
146,moral,option_a,option_a,True,-0.22748790681362152,-2.0007879734039307,1.7733000665903091,virtue_only
146,neutral,option_a,option_a,True,-0.19265079498291016,-2.428940773010254,2.2362899780273438,virtue_only
147,moral,option_a,option_a,True,-0.21637862920761108,-2.367867946624756,2.1514893174171448,virtue_only
147,neutral,option_a,option_a,True,-0.27724435925483704,-1.940734624862671,1.6634902656078339,virtue_only
148,moral,option_a,option_a,True,-0.23701037466526031,-2.224086284637451,1.9870759099721909,virtue_only
148,neutral,option_a,option_a,True,-0.2752987742424011,-2.0160367488861084,1.7407379746437073,virtue_only
149,moral,option_a,option_a,True,-0.23021137714385986,-2.129556655883789,1.8993452787399292,virtue_only
149,neutral,option_a,option_a,True,-0.2641013264656067,-2.1115896701812744,1.8474883437156677,virtue_only
150,moral,option_a,option_a,True,-0.22212976217269897,-2.2427444458007812,2.0206146836280823,virtue_only
150,neutral,option_a,option_a,True,-0.2823413610458374,-2.0063023567199707,1.7239609956741333,virtue_only
151,moral,option_a,option_a,True,-0.20876434445381165,-2.6193783283233643,2.4106139838695526,virtue_only
151,neutral,option_a,option_a,True,-0.22638916969299316,-2.5592215061187744,2.3328323364257812,virtue_only
152,moral,option_a,option_a,True,-0.3371608555316925,-1.9023005962371826,1.5651397407054901,virtue_only
152,neutral,option_a,option_a,True,-0.3007507026195526,-2.148773193359375,1.8480224907398224,virtue_only
153,moral,option_a,option_a,True,-0.1928439736366272,-2.4330782890319824,2.2402343153953552,virtue_only
153,neutral,option_a,option_a,True,-0.20340679585933685,-2.3784632682800293,2.1750564724206924,virtue_only
155,moral,option_a,option_a,True,-0.23858144879341125,-2.37878680229187,2.140205353498459,virtue_only
155,neutral,option_a,option_a,True,-0.23665271699428558,-2.3391382694244385,2.102485552430153,virtue_only
156,moral,option_a,option_a,True,-0.2831398546695709,-2.176381826400757,1.893241971731186,virtue_only
156,neutral,option_a,option_a,True,-0.34128400683403015,-2.09963059425354,1.7583465874195099,virtue_only
157,moral,option_a,option_a,True,-0.2250472754240036,-2.203242540359497,1.9781952649354935,virtue_only
157,neutral,option_a,option_a,True,-0.2153676599264145,-2.3710529804229736,2.155685320496559,virtue_only
158,moral,option_a,option_a,True,-0.25203874707221985,-2.1462953090667725,1.8942565619945526,virtue_only
158,neutral,option_a,option_a,True,-0.25801804661750793,-2.2246623039245605,1.9666442573070526,virtue_only
159,moral,option_a,option_a,True,-0.21814009547233582,-2.314537525177002,2.096397429704666,virtue_only
159,neutral,option_a,option_a,True,-0.21783314645290375,-2.2752976417541504,2.0574644953012466,virtue_only
160,moral,option_a,option_a,True,-0.22333131730556488,-2.3830525875091553,2.1597212702035904,virtue_only
160,neutral,option_a,option_a,True,-0.24872209131717682,-2.3514137268066406,2.102691635489464,virtue_only
161,moral,option_a,option_a,True,-0.26079878211021423,-2.198451280593872,1.9376524984836578,virtue_only
161,neutral,option_a,option_a,True,-0.2684299647808075,-2.037968873977661,1.7695389091968536,virtue_only
162,moral,option_a,option_a,True,-0.21408191323280334,-2.4422543048858643,2.228172391653061,virtue_only
162,neutral,option_a,option_a,True,-0.2160690277814865,-2.7906081676483154,2.574539139866829,virtue_only
163,moral,option_a,option_a,True,-0.20176295936107635,-2.4592015743255615,2.257438614964485,virtue_only
163,neutral,option_a,option_a,True,-0.27538713812828064,-2.2326700687408447,1.957282930612564,virtue_only
164,moral,option_a,option_a,True,-0.2509599030017853,-2.2880005836486816,2.0370406806468964,virtue_only
164,neutral,option_a,option_a,True,-0.23650217056274414,-2.2706665992736816,2.0341644287109375,virtue_only
165,moral,option_a,option_a,True,-0.19693994522094727,-2.5375161170959473,2.340576171875,virtue_only
165,neutral,option_a,option_a,True,-0.22803479433059692,-2.1991422176361084,1.9711074233055115,virtue_only
166,moral,option_a,option_a,True,-0.18940894305706024,-2.56754469871521,2.3781357556581497,virtue_only
166,neutral,option_a,option_a,True,-0.20277239382266998,-2.574049234390259,2.371276840567589,virtue_only
167,moral,option_a,option_a,True,-0.23599831759929657,-2.360342264175415,2.1243439465761185,virtue_only
167,neutral,option_a,option_a,True,-0.26260462403297424,-2.080765724182129,1.8181611001491547,virtue_only
168,moral,option_a,option_a,True,-0.18674598634243011,-2.4082577228546143,2.221511736512184,virtue_only
168,neutral,option_a,option_a,True,-0.24501965939998627,-2.0381181240081787,1.7930984646081924,virtue_only
169,moral,option_a,option_a,True,-0.22005556523799896,-2.43355655670166,2.213500991463661,virtue_only
169,neutral,option_a,option_a,True,-0.25841858983039856,-2.452319622039795,2.1939010322093964,virtue_only
170,moral,option_a,option_a,True,-0.23637747764587402,-2.0410878658294678,1.8047103881835938,virtue_only
170,neutral,option_a,option_a,True,-0.23606176674365997,-2.1087348461151123,1.8726730793714523,virtue_only
171,moral,option_a,option_a,True,-0.22887584567070007,-2.5880372524261475,2.3591614067554474,virtue_only
171,neutral,option_a,option_a,True,-0.2704978287220001,-2.3493475914001465,2.0788497626781464,virtue_only
172,moral,option_a,option_a,True,-0.24190780520439148,-2.360567808151245,2.1186600029468536,virtue_only
172,neutral,option_a,option_a,True,-0.22446122765541077,-2.5441863536834717,2.319725126028061,virtue_only
173,moral,option_a,option_a,True,-0.24005956947803497,-2.631542921066284,2.391483351588249,virtue_only
173,neutral,option_a,option_a,True,-0.27074936032295227,-2.2127163410186768,1.9419669806957245,virtue_only
174,moral,option_a,option_a,True,-0.256037175655365,-2.2339043617248535,1.9778671860694885,virtue_only
174,neutral,option_a,option_a,True,-0.25915005803108215,-2.2159600257873535,1.9568099677562714,virtue_only
175,moral,option_a,option_a,True,-0.21405784785747528,-2.4210281372070312,2.206970289349556,virtue_only
175,neutral,option_a,option_a,True,-0.22664673626422882,-2.457306146621704,2.2306594103574753,virtue_only
176,moral,option_a,option_a,True,-0.2364599108695984,-2.244875192642212,2.0084152817726135,virtue_only
176,neutral,option_a,option_a,True,-0.18787075579166412,-2.503247022628784,2.31537626683712,virtue_only
177,moral,option_a,option_a,True,-0.23627346754074097,-2.3177707195281982,2.0814972519874573,virtue_only
177,neutral,option_a,option_a,True,-0.2301700860261917,-2.4165332317352295,2.186363145709038,virtue_only
178,moral,option_a,option_a,True,-0.20341135561466217,-2.6115000247955322,2.40808866918087,virtue_only
178,neutral,option_a,option_a,True,-0.254453182220459,-2.3747687339782715,2.1203155517578125,virtue_only
179,moral,option_a,option_a,True,-0.24080295860767365,-2.5203440189361572,2.2795410603284836,virtue_only
179,neutral,option_a,option_a,True,-0.22247213125228882,-2.5731115341186523,2.3506394028663635,virtue_only
180,moral,option_a,option_a,True,-0.2535485625267029,-2.372025489807129,2.118476927280426,virtue_only
180,neutral,option_a,option_a,True,-0.2427050918340683,-2.2273166179656982,1.98461152613163,virtue_only
181,moral,option_a,option_a,True,-0.2382466048002243,-2.2840535640716553,2.045806959271431,virtue_only
181,neutral,option_a,option_a,True,-0.21114327013492584,-2.5848309993743896,2.373687729239464,virtue_only
182,moral,option_a,option_a,True,-0.2113836705684662,-2.0696370601654053,1.858253389596939,virtue_only
182,neutral,option_a,option_a,True,-0.16345864534378052,-2.4997775554656982,2.3363189101219177,virtue_only
183,moral,option_a,option_a,True,-0.20045511424541473,-2.5898823738098145,2.3894272595643997,virtue_only
183,neutral,option_a,option_a,True,-0.23397798836231232,-2.4808194637298584,2.246841475367546,virtue_only
184,moral,option_a,option_a,True,-0.26868313550949097,-2.2032344341278076,1.9345512986183167,virtue_only
184,neutral,option_a,option_a,True,-0.30544915795326233,-1.9688783884048462,1.6634292304515839,virtue_only
185,moral,option_a,option_a,True,-0.21502399444580078,-2.2146120071411133,1.9995880126953125,virtue_only
