pair_id,context_type,target_answer,predicted_answer,is_correct,yes_logit,no_logit,yes_prob,no_prob,group
191,moral,No ,No,False,-144.21603393554688,-143.19102478027344,0.2640528380870819,0.7359471321105957,control_all_virtue
191,neutral,Yes ,No,False,-126.93342590332031,-125.86580657958984,0.25585609674453735,0.7441439032554626,control_all_virtue
191,neutral,No ,No,False,-127.33362579345703,-126.12820434570312,0.23051217198371887,0.7694877982139587,control_all_virtue
192,moral,Yes ,No,False,-158.0950927734375,-157.35926818847656,0.32391786575317383,0.6760821342468262,control_all_virtue
192,moral,No ,No,False,-152.7184600830078,-151.59962463378906,0.24622736871242523,0.7537726759910583,control_all_virtue
192,neutral,Yes ,No,False,-148.16685485839844,-147.7799835205078,0.40447068214416504,0.595529317855835,control_all_virtue
192,neutral,No ,No,False,-147.58151245117188,-146.68067932128906,0.2888793349266052,0.7111207246780396,control_all_virtue
193,moral,Yes ,No,False,-147.56146240234375,-146.6339111328125,0.2834217846393585,0.7165782451629639,control_all_virtue
193,moral,No ,No,False,-140.99095153808594,-139.8040313720703,0.2338102012872696,0.7661897540092468,control_all_virtue
193,neutral,Yes ,No,False,-142.88406372070312,-142.31570434570312,0.36161550879478455,0.6383845806121826,control_all_virtue
193,neutral,No ,No,False,-135.02748107910156,-134.11526489257812,0.2865465581417084,0.713453471660614,control_all_virtue
194,moral,Yes ,No,False,-132.62815856933594,-131.1664276123047,0.18820272386074066,0.8117972612380981,control_all_virtue
194,moral,No ,No,False,-128.81602478027344,-127.50138092041016,0.21171078085899353,0.7882891893386841,control_all_virtue
194,neutral,Yes ,No,False,-115.11904907226562,-114.51244354248047,0.35283389687538147,0.6471660733222961,control_all_virtue
194,neutral,No ,No,False,-114.11612701416016,-113.47795867919922,0.3456607162952423,0.6543392539024353,control_all_virtue
195,moral,Yes ,No,False,-151.81570434570312,-151.33444213867188,0.3819541037082672,0.6180458664894104,control_all_virtue
195,moral,No ,No,False,-147.51351928710938,-146.7172393798828,0.3108218312263489,0.6891781687736511,control_all_virtue
195,neutral,Yes ,No,False,-133.6494140625,-133.02081298828125,0.3478277921676636,0.6521722078323364,control_all_virtue
195,neutral,No ,No,False,-125.82805633544922,-125.03086853027344,0.31062740087509155,0.6893725991249084,control_all_virtue
196,moral,Yes ,No,False,-136.9619140625,-135.4716339111328,0.18387967348098755,0.8161203265190125,control_all_virtue
196,moral,No ,No,False,-138.3055877685547,-136.7442626953125,0.1734565794467926,0.826543390750885,control_all_virtue
196,neutral,Yes ,No,False,-144.03988647460938,-142.73178100585938,0.21280401945114136,0.7871959209442139,control_all_virtue
196,neutral,No ,No,False,-143.2405242919922,-141.86114501953125,0.20110870897769928,0.7988913059234619,control_all_virtue
197,moral,Yes ,No,False,-140.47061157226562,-139.21617126464844,0.22193247079849243,0.7780675888061523,control_all_virtue
197,moral,No ,No,False,-138.786865234375,-137.55393981933594,0.22566981613636017,0.7743301391601562,control_all_virtue
197,neutral,Yes ,No,False,-130.31915283203125,-129.47506713867188,0.30067500472068787,0.6993250250816345,control_all_virtue
197,neutral,No ,No,False,-130.10443115234375,-129.2006072998047,0.28826531767845154,0.7117346525192261,control_all_virtue
198,moral,Yes ,No,False,-153.6498260498047,-152.76251220703125,0.2916644811630249,0.7083355188369751,control_all_virtue
198,moral,No ,No,False,-154.7069091796875,-153.6797332763672,0.2636319696903229,0.7363680005073547,control_all_virtue
198,neutral,Yes ,No,False,-122.69664764404297,-121.8062744140625,0.2910327911376953,0.7089671492576599,control_all_virtue
198,neutral,No ,No,False,-126.1999282836914,-125.1494369506836,0.2591307759284973,0.7408692240715027,control_all_virtue
199,moral,Yes ,No,False,-142.8589630126953,-141.98655700683594,0.29475390911102295,0.705246090888977,control_all_virtue
199,moral,No ,No,False,-146.4959716796875,-145.38568115234375,0.24781674146652222,0.7521832585334778,control_all_virtue
199,neutral,Yes ,No,False,-130.86773681640625,-130.06961059570312,0.3104265034198761,0.6895735263824463,control_all_virtue
199,neutral,No ,No,False,-134.5268096923828,-133.49684143066406,0.26309025287628174,0.7369097471237183,control_all_virtue
200,moral,Yes ,No,False,-132.96585083007812,-131.60775756835938,0.2045503556728363,0.7954496145248413,control_all_virtue
200,moral,No ,No,False,-142.4272918701172,-141.1949462890625,0.22577115893363953,0.7742288112640381,control_all_virtue
200,neutral,Yes ,No,False,-131.50682067871094,-130.73402404785156,0.3158744275569916,0.684125542640686,control_all_virtue
200,neutral,No,No,True,-141.8155059814453,-140.87461853027344,0.28072109818458557,0.719278872013092,control_all_virtue
0,moral,Yes ,No,False,-167.47439575195312,-166.71124267578125,0.31796208024024963,0.682037889957428,virtue_only
0,moral,No ,No,False,-168.30499267578125,-167.52212524414062,0.31370222568511963,0.6862977743148804,virtue_only
0,neutral,Yes ,Yes,False,-132.29690551757812,-132.46409606933594,0.541700541973114,0.458299458026886,virtue_only
0,neutral,No ,Yes,False,-132.45428466796875,-132.68028259277344,0.5562602281570435,0.44373977184295654,virtue_only
1,moral,Yes ,No,False,-164.89071655273438,-164.39596557617188,0.3787750005722046,0.6212249994277954,virtue_only
1,moral,No ,No,False,-161.4647979736328,-160.95285034179688,0.37473708391189575,0.6252629160881042,virtue_only
1,neutral,Yes ,No,False,-168.8596649169922,-168.07867431640625,0.31410643458366394,0.6858935952186584,virtue_only
1,neutral,No ,No,False,-164.9539031982422,-164.09054565429688,0.2966383695602417,0.7033616900444031,virtue_only
2,moral,Yes ,No,False,-157.4037628173828,-156.92872619628906,0.3834248483181,0.6165751814842224,virtue_only
2,moral,No ,No,False,-160.02418518066406,-159.53762817382812,0.38070496916770935,0.6192950010299683,virtue_only
2,neutral,Yes ,No,False,-130.60325622558594,-129.75242614746094,0.2992587685585022,0.7007412314414978,virtue_only
2,neutral,No ,No,False,-138.67059326171875,-137.8072967529297,0.29665109515190125,0.7033489346504211,virtue_only
3,moral,Yes ,No,False,-170.71871948242188,-169.7107696533203,0.2673812508583069,0.7326187491416931,virtue_only
3,moral,No ,No,False,-172.44195556640625,-171.60362243652344,0.3018859624862671,0.6981140375137329,virtue_only
3,neutral,Yes ,No,False,-145.34231567382812,-144.21885681152344,0.2453702688217163,0.7546297907829285,virtue_only
3,neutral,No ,No,False,-146.57826232910156,-145.6854248046875,0.29052460193634033,0.7094753980636597,virtue_only
4,moral,Yes ,No,False,-167.0060577392578,-165.9520721435547,0.25846049189567566,0.7415395379066467,virtue_only
4,moral,No ,No,False,-162.8755645751953,-161.77224731445312,0.2491188496351242,0.7508811354637146,virtue_only
4,neutral,Yes ,No,False,-153.9954071044922,-153.60275268554688,0.40307846665382385,0.5969215035438538,virtue_only
4,neutral,No ,No,False,-151.3619842529297,-150.6829376220703,0.33647412061691284,0.6635258793830872,virtue_only
5,moral,Yes ,No,False,-166.2298126220703,-164.95440673828125,0.21833325922489166,0.7816666960716248,virtue_only
5,moral,No ,No,False,-162.73060607910156,-161.94100952148438,0.312255322933197,0.6877447366714478,virtue_only
5,neutral,Yes ,No,False,-160.46446228027344,-159.5130615234375,0.278603196144104,0.7213967442512512,virtue_only
5,neutral,No ,No,False,-154.915771484375,-154.03262329101562,0.29252585768699646,0.7074742317199707,virtue_only
6,moral,Yes ,No,False,-157.27146911621094,-156.6566925048828,0.3509703576564789,0.6490296125411987,virtue_only
6,moral,No ,No,False,-164.18739318847656,-163.7653350830078,0.3960243761539459,0.6039756536483765,virtue_only
6,neutral,Yes ,No,False,-140.01565551757812,-139.9949951171875,0.4948350787162781,0.5051649212837219,virtue_only
6,neutral,No ,Yes,False,-143.08448791503906,-143.31573486328125,0.5575554966926575,0.44244450330734253,virtue_only
7,moral,Yes ,No,False,-149.7860107421875,-149.34681701660156,0.3919330835342407,0.6080668568611145,virtue_only
7,moral,No ,No,False,-150.90199279785156,-150.11997985839844,0.31388619542121887,0.6861137747764587,virtue_only
7,neutral,Yes ,No,False,-138.74374389648438,-138.0981903076172,0.3439922332763672,0.6560078263282776,virtue_only
7,neutral,No ,No,False,-140.48260498046875,-139.55072021484375,0.28254249691963196,0.7174575328826904,virtue_only
8,moral,Yes ,No,False,-150.49801635742188,-149.5242462158203,0.2741296887397766,0.7258703708648682,virtue_only
8,moral,No ,No,False,-149.34890747070312,-148.39059448242188,0.2772160768508911,0.7227838635444641,virtue_only
8,neutral,Yes ,Yes,False,-156.38418579101562,-156.5206298828125,0.5340582132339478,0.46594181656837463,virtue_only
8,neutral,No ,No,False,-150.5199432373047,-150.3751983642578,0.463876873254776,0.5361232161521912,virtue_only
9,moral,Yes ,No,False,-157.44830322265625,-157.03997802734375,0.399313747882843,0.6006861925125122,virtue_only
9,moral,No ,No,False,-160.83108520507812,-160.10459899902344,0.3259662985801697,0.6740337610244751,virtue_only
9,neutral,Yes ,No,False,-145.65419006347656,-145.00494384765625,0.34315940737724304,0.6568405628204346,virtue_only
9,neutral,No ,No,False,-143.5937957763672,-142.7349090576172,0.29757198691368103,0.7024279832839966,virtue_only
10,moral,Yes ,No,False,-166.3635711669922,-165.2866973876953,0.2540980875492096,0.745901882648468,virtue_only
10,moral,No ,No,False,-167.99510192871094,-167.0640411376953,0.282709538936615,0.717290461063385,virtue_only
10,neutral,Yes ,Yes,False,-147.60372924804688,-147.79251098632812,0.5470557808876038,0.45294421911239624,virtue_only
10,neutral,No,Yes,False,-145.9011993408203,-146.33982849121094,0.6079323291778564,0.39206764101982117,virtue_only
11,moral,Yes ,No,False,-166.85287475585938,-166.12362670898438,0.3253597915172577,0.6746402978897095,virtue_only
11,moral,No ,No,False,-168.9595489501953,-168.1869354248047,0.3159140348434448,0.6840859651565552,virtue_only
11,neutral,Yes ,No,False,-150.30274963378906,-149.96914672851562,0.417364239692688,0.582635760307312,virtue_only
11,neutral,No ,No,False,-151.7044219970703,-151.22311401367188,0.38194334506988525,0.6180567145347595,virtue_only
12,moral,Yes ,No,False,-164.05783081054688,-163.95750427246094,0.47493940591812134,0.5250606536865234,virtue_only
12,moral,No ,No,False,-165.09201049804688,-164.72113037109375,0.4083283841609955,0.5916716456413269,virtue_only
12,neutral,Yes ,Yes,False,-148.13438415527344,-148.16867065429688,0.5085707902908325,0.49142923951148987,virtue_only
12,neutral,No ,Yes,False,-148.37403869628906,-148.3812713623047,0.5018081665039062,0.49819186329841614,virtue_only
13,moral,Yes ,No,False,-157.26690673828125,-156.2727508544922,0.2700919806957245,0.7299079895019531,virtue_only
13,moral,No ,No,False,-154.3961944580078,-153.51023864746094,0.29194512963294983,0.7080549001693726,virtue_only
13,neutral,Yes ,No,False,-161.8653564453125,-161.12266540527344,0.32241594791412354,0.6775839924812317,virtue_only
13,neutral,No ,No,False,-156.0731658935547,-155.4633026123047,0.35209038853645325,0.6479096412658691,virtue_only
14,moral,Yes ,No,False,-159.76136779785156,-159.11009216308594,0.34270215034484863,0.6572979092597961,virtue_only
14,moral,No ,No,False,-160.6599578857422,-160.0086669921875,0.34269869327545166,0.6573013067245483,virtue_only
14,neutral,Yes ,No,False,-143.5123748779297,-143.2876434326172,0.44405239820480347,0.5559476017951965,virtue_only
14,neutral,No ,No,False,-140.00241088867188,-139.89540100097656,0.47327300906181335,0.5267269611358643,virtue_only
15,moral,Yes ,No,False,-153.63072204589844,-152.94406127929688,0.3347763419151306,0.6652237176895142,virtue_only
15,moral,No ,No,False,-156.61325073242188,-155.9431610107422,0.3384767472743988,0.6615232229232788,virtue_only
15,neutral,Yes,No,False,-143.86984252929688,-143.19851684570312,0.33820006251335144,0.6617999076843262,virtue_only
15,neutral,No ,No,False,-147.03273010253906,-146.39126586914062,0.34491562843322754,0.6550843715667725,virtue_only
16,moral,Yes ,No,False,-167.51100158691406,-166.9553985595703,0.3645654320716858,0.6354345679283142,virtue_only
16,moral,No ,No,False,-167.3687286376953,-166.72750854492188,0.34497079253196716,0.6550292372703552,virtue_only
16,neutral,Yes ,No,False,-139.03570556640625,-138.59320068359375,0.3911442458629608,0.6088557243347168,virtue_only
16,neutral,No ,No,False,-140.16259765625,-139.57496643066406,0.35717853903770447,0.6428214907646179,virtue_only
17,moral,Yes ,No,False,-153.26556396484375,-152.6478271484375,0.35029634833335876,0.6497036218643188,virtue_only
17,moral,No ,No,False,-157.19798278808594,-156.34373474121094,0.29854246973991394,0.7014575004577637,virtue_only
17,neutral,Yes ,No,False,-139.32081604003906,-139.31912231445312,0.4995765686035156,0.5004234313964844,virtue_only
17,neutral,No ,No,False,-138.75302124023438,-138.45187377929688,0.4252770245075226,0.5747230052947998,virtue_only
18,moral,Yes ,No,False,-164.55503845214844,-164.06964111328125,0.38097843527793884,0.6190215945243835,virtue_only
18,moral,No ,No,False,-164.61415100097656,-164.01449584960938,0.35442256927490234,0.6455773711204529,virtue_only
18,neutral,Yes ,No,False,-152.60963439941406,-151.9952392578125,0.3510572612285614,0.648942768573761,virtue_only
18,neutral,No ,No,False,-154.29415893554688,-153.6112823486328,0.33561959862709045,0.6643804311752319,virtue_only
19,moral,Yes ,No,False,-155.69764709472656,-154.90565490722656,0.31174105405807495,0.688258945941925,virtue_only
19,moral,No ,No,False,-154.94732666015625,-154.0713653564453,0.29401537775993347,0.7059845924377441,virtue_only
19,neutral,Yes ,No,False,-160.4334716796875,-159.83155822753906,0.3539060652256012,0.6460939645767212,virtue_only
19,neutral,No ,No,False,-158.13877868652344,-157.48736572265625,0.3426711857318878,0.6573287844657898,virtue_only
20,moral,Yes ,No,False,-161.23635864257812,-160.7237091064453,0.37457260489463806,0.6254273653030396,virtue_only
20,moral,No ,No,False,-166.86041259765625,-166.0098114013672,0.2993067502975464,0.7006931900978088,virtue_only
20,neutral,Yes ,No,False,-144.6970977783203,-144.30636596679688,0.4035411477088928,0.5964588522911072,virtue_only
20,neutral,No,No,True,-147.3415985107422,-146.69436645507812,0.34361353516578674,0.6563864350318909,virtue_only
21,moral,Yes ,No,False,-173.23817443847656,-172.49520874023438,0.3223559558391571,0.6776440143585205,virtue_only
21,moral,No ,No,False,-176.94467163085938,-176.21401977539062,0.3250516951084137,0.6749483346939087,virtue_only
21,neutral,Yes ,No,False,-150.18966674804688,-149.16644287109375,0.2643998861312866,0.7356000542640686,virtue_only
21,neutral,No ,No,False,-153.91964721679688,-153.0224609375,0.2896290421485901,0.7103708982467651,virtue_only
22,moral,Yes ,Yes,False,-158.2731475830078,-158.2797393798828,0.50164794921875,0.4983520805835724,virtue_only
22,moral,No ,No,False,-153.9488525390625,-153.75509643554688,0.4517119228839874,0.5482880473136902,virtue_only
22,neutral,Yes ,No,False,-138.61695861816406,-138.36630249023438,0.4376620352268219,0.5623379945755005,virtue_only
22,neutral,No ,No,False,-134.39755249023438,-133.90475463867188,0.3792347013950348,0.6207653284072876,virtue_only
23,moral,Yes ,No,False,-157.9852294921875,-156.6345977783203,0.20576709508895874,0.7942328453063965,virtue_only
23,moral,No ,No,False,-158.274169921875,-157.14602661132812,0.2445039004087448,0.755496084690094,virtue_only
23,neutral,Yes ,No,False,-161.85232543945312,-161.1251220703125,0.32580873370170593,0.6741912961006165,virtue_only
23,neutral,No ,No,False,-161.79275512695312,-161.18063354492188,0.3515753448009491,0.6484245657920837,virtue_only
24,moral,Yes ,No,False,-170.12525939941406,-169.39625549316406,0.3254133462905884,0.6745866537094116,virtue_only
24,moral,No ,No,False,-167.64552307128906,-166.955078125,0.33393409848213196,0.6660658717155457,virtue_only
24,neutral,Yes ,No,False,-156.0413818359375,-155.220703125,0.30561959743499756,0.6943804025650024,virtue_only
24,neutral,No ,No,False,-156.10916137695312,-155.33973693847656,0.3166036307811737,0.6833963990211487,virtue_only
25,moral,Yes ,No,False,-160.3811492919922,-159.9467315673828,0.3930719196796417,0.6069281101226807,virtue_only
25,moral,No ,No,False,-156.81431579589844,-156.2558135986328,0.3638940751552582,0.6361058950424194,virtue_only
25,neutral,Yes ,No,False,-155.84600830078125,-155.47647094726562,0.40865281224250793,0.5913471579551697,virtue_only
25,neutral,No ,No,False,-154.61048889160156,-154.1663818359375,0.3907627761363983,0.6092371940612793,virtue_only
26,moral,Yes ,No,False,-168.6472930908203,-167.8893280029297,0.3190881907939911,0.6809117197990417,virtue_only
26,moral,No ,No,False,-169.67027282714844,-168.86915588378906,0.3097866475582123,0.6902133226394653,virtue_only
26,neutral,Yes ,No,False,-155.4767608642578,-155.12258911132812,0.4123711585998535,0.5876288414001465,virtue_only
26,neutral,No ,No,False,-154.00486755371094,-153.66775512695312,0.41651105880737305,0.583488941192627,virtue_only
27,moral,Yes ,No,False,-162.92555236816406,-162.36447143554688,0.36329740285873413,0.6367025971412659,virtue_only
27,moral,No ,No,False,-160.9928436279297,-160.4506378173828,0.3676745593547821,0.6323253512382507,virtue_only
27,neutral,Yes ,No,False,-157.8741455078125,-157.23321533203125,0.3450362980365753,0.6549636721611023,virtue_only
27,neutral,No ,No,False,-157.08718872070312,-156.4860076904297,0.35407352447509766,0.6459264755249023,virtue_only
28,moral,Yes ,No,False,-159.3101348876953,-158.71978759765625,0.35655516386032104,0.643444836139679,virtue_only
28,moral,No ,No,False,-159.95924377441406,-159.43850708007812,0.3726799488067627,0.6273199915885925,virtue_only
28,neutral,Yes ,Yes,False,-134.34136962890625,-134.4888153076172,0.5367947816848755,0.4632052183151245,virtue_only
28,neutral,No ,Yes,False,-138.57196044921875,-138.7465057373047,0.5435258746147156,0.4564741253852844,virtue_only
29,moral,Yes ,No,False,-166.90342712402344,-166.75238037109375,0.46230992674827576,0.5376900434494019,virtue_only
29,moral,No ,No,False,-167.020751953125,-166.63914489746094,0.40573933720588684,0.5942606329917908,virtue_only
29,neutral,Yes ,No,False,-157.14918518066406,-156.55755615234375,0.35626116394996643,0.6437388062477112,virtue_only
29,neutral,No ,No,False,-156.6390380859375,-155.95570373535156,0.3355175256729126,0.6644825339317322,virtue_only
30,moral,Yes ,No,False,-168.32164001464844,-168.1122283935547,0.44783756136894226,0.5521624088287354,virtue_only
30,moral,No ,No,False,-170.079345703125,-169.766357421875,0.4223855137825012,0.5776144862174988,virtue_only
30,neutral,Yes ,No,False,-138.97459411621094,-138.6857147216797,0.42827820777893066,0.5717217326164246,virtue_only
30,neutral,No ,No,False,-140.30392456054688,-140.02626037597656,0.43102654814720154,0.5689734816551208,virtue_only
31,moral,Yes ,No,False,-159.42481994628906,-158.43569946289062,0.27108582854270935,0.7289141416549683,virtue_only
31,moral,No ,No,False,-160.96356201171875,-159.7861328125,0.23551474511623383,0.764485239982605,virtue_only
31,neutral,Yes ,Yes,False,-155.5165252685547,-155.69906616210938,0.5455089211463928,0.4544910788536072,virtue_only
31,neutral,No ,Yes,False,-159.13246154785156,-159.16314697265625,0.5076707601547241,0.4923292398452759,virtue_only
32,moral,Yes ,No,False,-158.8524627685547,-157.83348083496094,0.26522576808929443,0.7347742319107056,virtue_only
32,moral,No ,No,False,-162.7527618408203,-161.48538208007812,0.21970613300800323,0.780293881893158,virtue_only
32,neutral,Yes ,Yes,False,-142.69810485839844,-142.75241088867188,0.513573169708252,0.48642680048942566,virtue_only
32,neutral,No ,No,False,-145.18087768554688,-145.0569610595703,0.46906042098999023,0.5309395790100098,virtue_only
33,moral,Yes ,No,False,-162.97361755371094,-162.63348388671875,0.41577696800231934,0.5842229723930359,virtue_only
33,moral,No ,No,False,-166.54403686523438,-166.2292938232422,0.42195743322372437,0.5780425667762756,virtue_only
33,neutral,Yes ,No,False,-130.01882934570312,-129.85267639160156,0.45855703949928284,0.5414429306983948,virtue_only
33,neutral,No ,No,False,-133.48770141601562,-133.2928466796875,0.45143985748291016,0.5485601425170898,virtue_only
34,moral,Yes ,No,False,-161.83126831054688,-161.47662353515625,0.41225653886795044,0.5877434611320496,virtue_only
34,moral,No ,No,False,-158.52520751953125,-158.09677124023438,0.3944997787475586,0.6055001616477966,virtue_only
34,neutral,Yes ,No,False,-144.3912811279297,-143.9443817138672,0.3900982141494751,0.6099017858505249,virtue_only
34,neutral,No ,No,False,-142.65399169921875,-142.28338623046875,0.4083947539329529,0.5916053056716919,virtue_only
35,moral,Yes ,No,False,-152.4685821533203,-151.6365509033203,0.30321574211120605,0.696784257888794,virtue_only
35,moral,No ,No,False,-151.62791442871094,-150.81826782226562,0.30796581506729126,0.6920341849327087,virtue_only
35,neutral,Yes ,No,False,-151.72010803222656,-151.044189453125,0.33717283606529236,0.6628271341323853,virtue_only
35,neutral,No ,No,False,-153.81777954101562,-153.18722534179688,0.34738489985466003,0.6526151299476624,virtue_only
36,moral,Yes ,No,False,-158.36181640625,-158.13619995117188,0.4438339173793793,0.5561660528182983,virtue_only
36,moral,No ,No,False,-163.3541259765625,-162.983154296875,0.4083062410354614,0.5916937589645386,virtue_only
36,neutral,Yes ,No,False,-137.9857940673828,-137.9488525390625,0.49076563119888306,0.5092343091964722,virtue_only
36,neutral,No ,No,False,-143.79229736328125,-143.70875549316406,0.4791266918182373,0.5208733677864075,virtue_only
37,moral,Yes ,No,False,-163.82875061035156,-163.33978271484375,0.3801366984844208,0.6198632121086121,virtue_only
37,moral,No ,No,False,-164.7834014892578,-164.0460968017578,0.32359379529953003,0.6764061450958252,virtue_only
37,neutral,Yes ,No,False,-157.09083557128906,-156.99774169921875,0.47674331068992615,0.5232566595077515,virtue_only
37,neutral,No ,No,False,-156.05812072753906,-155.457275390625,0.35415029525756836,0.6458496451377869,virtue_only
38,moral,Yes ,No,False,-168.45669555664062,-167.88348388671875,0.36049604415893555,0.6395038962364197,virtue_only
38,moral,No ,No,False,-172.1156768798828,-171.38229370117188,0.3244527578353882,0.6755472421646118,virtue_only
38,neutral,Yes ,No,False,-148.6334686279297,-148.58279418945312,0.48733407258987427,0.512665867805481,virtue_only
38,neutral,No ,No,False,-150.48373413085938,-150.1870574951172,0.42637014389038086,0.5736299157142639,virtue_only
39,moral,Yes ,No,False,-160.8059539794922,-160.19964599609375,0.3529018759727478,0.647098183631897,virtue_only
39,moral,No ,No,False,-163.37942504882812,-162.53880310058594,0.30140382051467896,0.698596179485321,virtue_only
39,neutral,Yes ,No,False,-145.5423583984375,-144.7503662109375,0.31174105405807495,0.688258945941925,virtue_only
39,neutral,No ,No,False,-149.9363555908203,-148.95716857910156,0.2730531394481659,0.7269468903541565,virtue_only
40,moral,Yes ,No,False,-157.71331787109375,-156.80990600585938,0.28834986686706543,0.7116501331329346,virtue_only
40,moral,No ,No,False,-165.94235229492188,-164.89471435546875,0.2596789300441742,0.7403210997581482,virtue_only
40,neutral,Yes ,No,False,-132.62339782714844,-132.51821899414062,0.47372952103614807,0.5262705087661743,virtue_only
40,neutral,No ,No,False,-138.10142517089844,-137.94046020507812,0.4598453938961029,0.5401545763015747,virtue_only
41,moral,Yes ,No,False,-160.2025604248047,-159.6252899169922,0.35956087708473206,0.6404390931129456,virtue_only
41,moral,No ,No,False,-161.43894958496094,-160.87879943847656,0.36351269483566284,0.6364872455596924,virtue_only
41,neutral,Yes ,Yes,False,-136.81488037109375,-136.84136962890625,0.5066219568252563,0.49337807297706604,virtue_only
41,neutral,No ,No,False,-142.145751953125,-142.07852172851562,0.48319879174232483,0.5168012380599976,virtue_only
42,moral,Yes ,Yes,False,-170.78857421875,-170.99484252929688,0.5513850450515747,0.4486149847507477,virtue_only
42,moral,No ,No,False,-170.87045288085938,-170.6280517578125,0.43969467282295227,0.5603052377700806,virtue_only
42,neutral,Yes ,Yes,False,-155.818115234375,-156.0359649658203,0.554248034954071,0.44575193524360657,virtue_only
42,neutral,No ,No,False,-156.01007080078125,-155.94683837890625,0.484197199344635,0.5158028602600098,virtue_only
43,moral,Yes ,No,False,-163.75213623046875,-163.57781982421875,0.4565308690071106,0.5434690713882446,virtue_only
43,moral,No ,No,False,-165.92311096191406,-165.5954132080078,0.4188009202480316,0.5811991095542908,virtue_only
43,neutral,Yes ,No,False,-149.13096618652344,-148.8790283203125,0.43734657764434814,0.5626534223556519,virtue_only
43,neutral,No ,No,False,-150.37928771972656,-149.8972930908203,0.3817812502384186,0.6182187795639038,virtue_only
44,moral,Yes ,No,False,-160.38209533691406,-159.0605010986328,0.21055316925048828,0.7894467711448669,virtue_only
44,moral,No ,No,False,-161.55569458007812,-160.2130584716797,0.20707687735557556,0.792923092842102,virtue_only
44,neutral,Yes ,No,False,-159.03553771972656,-158.42977905273438,0.35302734375,0.6469727158546448,virtue_only
44,neutral,No ,No,False,-159.89085388183594,-159.14321899414062,0.32133686542510986,0.6786631345748901,virtue_only
45,moral,Yes ,No,False,-153.46298217773438,-152.90257263183594,0.3634527027606964,0.6365472674369812,virtue_only
45,moral,No ,No,False,-157.9175567626953,-157.24264526367188,0.33739790320396423,0.6626020073890686,virtue_only
45,neutral,Yes ,No,False,-137.28602600097656,-137.1996307373047,0.4784146249294281,0.5215854048728943,virtue_only
45,neutral,No ,No,False,-141.29141235351562,-141.13783264160156,0.4616803824901581,0.5383196473121643,virtue_only
46,moral,Yes ,No,False,-173.14195251464844,-172.3712158203125,0.3163197636604309,0.6836802363395691,virtue_only
46,moral,No ,No,False,-173.4717254638672,-172.6443634033203,0.3042031526565552,0.6957969069480896,virtue_only
46,neutral,Yes ,No,False,-158.6893310546875,-157.96139526367188,0.32564786076545715,0.6743521094322205,virtue_only
46,neutral,No ,No,False,-155.97789001464844,-155.10198974609375,0.29402807354927063,0.705971896648407,virtue_only
47,moral,Yes ,No,False,-154.5670166015625,-154.04737854003906,0.372936874628067,0.6270631551742554,virtue_only
47,moral,No ,No,False,-156.51028442382812,-155.97463989257812,0.3692013919353485,0.6307986974716187,virtue_only
47,neutral,Yes ,No,False,-144.1134033203125,-143.98788452148438,0.46866145730018616,0.5313385725021362,virtue_only
47,neutral,No ,No,False,-146.82643127441406,-146.59768676757812,0.4430619180202484,0.5569380521774292,virtue_only
48,moral,Yes ,No,False,-170.5350341796875,-169.3239288330078,0.2295055389404297,0.7704945206642151,virtue_only
48,moral,No ,No,False,-174.18475341796875,-172.95436096191406,0.2261127382516861,0.7738872170448303,virtue_only
48,neutral,Yes ,No,False,-155.4645538330078,-154.50949096679688,0.27786779403686523,0.7221322655677795,virtue_only
48,neutral,No ,No,False,-159.91749572753906,-158.9674530029297,0.27887624502182007,0.7211238145828247,virtue_only
49,moral,Yes ,No,False,-159.44309997558594,-158.99147033691406,0.3889733850955963,0.6110266447067261,virtue_only
49,moral,No ,No,False,-157.45591735839844,-157.04855346679688,0.3995443880558014,0.600455641746521,virtue_only
49,neutral,Yes ,No,False,-150.376220703125,-149.74609375,0.34748175740242004,0.6525182723999023,virtue_only
49,neutral,No ,No,False,-147.59738159179688,-147.0694122314453,0.3709906339645386,0.6290093660354614,virtue_only
50,moral,Yes ,No,False,-176.76028442382812,-176.03753662109375,0.32678818702697754,0.6732118129730225,virtue_only
50,moral,No ,No,False,-177.46194458007812,-176.73434448242188,0.3257215917110443,0.6742784380912781,virtue_only
50,neutral,Yes ,No,False,-153.81973266601562,-153.13626098632812,0.33548691868782043,0.664513111114502,virtue_only
50,neutral,No ,No,False,-153.22972106933594,-152.47256469726562,0.3192639648914337,0.6807360053062439,virtue_only
51,moral,Yes ,No,False,-157.62986755371094,-157.2689208984375,0.41073042154312134,0.5892695784568787,virtue_only
51,moral,No ,No,False,-160.23651123046875,-159.88401794433594,0.41277793049812317,0.5872220396995544,virtue_only
51,neutral,Yes ,Yes,False,-149.87815856933594,-149.9296417236328,0.5128679871559143,0.48713207244873047,virtue_only
51,neutral,No ,Yes,False,-151.7098388671875,-151.76116943359375,0.5128298401832581,0.48717018961906433,virtue_only
52,moral,Yes ,No,False,-158.0665740966797,-157.4543914794922,0.35156145691871643,0.6484385132789612,virtue_only
52,moral,No ,No,False,-166.2454376220703,-165.19837951660156,0.25979042053222656,0.7402095794677734,virtue_only
52,neutral,Yes ,No,False,-134.27223205566406,-133.7935791015625,0.3825702369213104,0.6174297332763672,virtue_only
